video_id,main_topic,content_type,nj_relevance_score,local_vs_universal,influencer,is_news_type,is_informative,is_nj_focused
7564741631606328606,AI data centers in NJ,news,1.0,regional,Hoboken Girl _Jennifer Tripucka and team_,True,True,True
7565122699228466463,Jersey City historic businesses,educational,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,True,True,True
7565956177637559582,Hoboken Halloween dog costume contest,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
7566313802103360782,Hoboken Halloween house decorations,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
7566432035284192525,Hoboken local content inspiration,other,0.9,local,Hoboken Girl _Jennifer Tripucka and team_,False,True,True
7566749790990568735,Hoboken community living appeal,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,True,True
7566975430247370015,Weekend events guide,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,True,True
7569359486905863437,Local mayoral election runoffs,news,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,True,True,True
7569584757680442655,Weekend events in Hoboken,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,True,True
7570065226947677471,Local Hoboken Jersey City highlights,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
7571172408321772831,Celebrity filming in Hoboken,news,0.9,local,Hoboken Girl _Jennifer Tripucka and team_,True,True,True
7571215705748557086,Newark Airport commentary,opinion,0.9,regional,Hoboken Girl _Jennifer Tripucka and team_,True,False,True
7571859258501909790,Holiday party venue recommendations,promotion,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,True,True
7571908785866837278,Italian pasta import tariffs,news,0.3,national,Hoboken Girl _Jennifer Tripucka and team_,True,True,False
7572558483288067359,Hoboken local community interview,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
7573127264959794463,Mysterious lights phenomenon Hoboken,news,0.9,local,Hoboken Girl _Jennifer Tripucka and team_,True,False,True
7573749042002283807,NJ Diner Culture Documentation,news,1.0,regional,Hoboken Girl _Jennifer Tripucka and team_,True,True,True
7574046185816722719,Hoboken sandwich shop recommendations,lifestyle,0.9,local,Hoboken Girl _Jennifer Tripucka and team_,False,True,True
7574504042378824990,Local Jersey City laundromat story,news,0.9,local,Hoboken Girl _Jennifer Tripucka and team_,True,True,True
7574527869972499767,Jersey City Library Rave Event,promotion,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,True,True
MS4wLjABAAAAdDI4PT6wT3JBux7IgDLkmvsdX-xGzQxSaI3yt7kOKCgT44krV43qE-PrWpNmdU8h,Unable to determine content,other,0.8,local,Hoboken Girl _Jennifer Tripucka and team_,False,True,True
7567138817715768589,Jersey Club dance trend,entertainment,0.9,regional,Jersey Joe,False,False,True
7567492554313239863,Dance challenge trend participation,entertainment,0.7,regional,Jersey Joe,False,False,True
7569784828812381454,Social media dance trend,entertainment,0.8,regional,Jersey Joe,False,False,True
7570895487595728142,Local restaurant hot dog promotion,promotion,0.9,local,Jersey Joe,False,False,True
7572012823455206669,Police dancing or performing,entertainment,0.9,local,Jersey Joe,False,False,True
7572802554241879309,College dance trend participation,entertainment,0.8,regional,Jersey Joe,False,False,True
7574185492460113207,Auto dealership promotional dance,promotion,0.7,local,Jersey Joe,False,False,True
7574565813542292750,Jersey Club Dance Trend,entertainment,0.8,regional,Jersey Joe,False,False,True
7570087280501722382,High school football preview,news,1.0,local,Jersey Sports Zone,True,True,True
7570353356141497614,High school football upset,news,1.0,local,Jersey Sports Zone,True,True,True
7570366524565802253,Montgomery High School Football Victory,news,1.0,local,Jersey Sports Zone,True,True,True
7570369975781821709,High school football playoff game,news,1.0,local,Jersey Sports Zone,True,True,True
7570513058003520781,New Jersey high school football,news,1.0,local,Jersey Sports Zone,True,True,True
7570515553593380109,High school football highlights,news,1.0,local,Jersey Sports Zone,True,True,True
7570554522553109774,High school football playoff drama,news,1.0,local,Jersey Sports Zone,True,False,True
7570907887237664013,High school football upset victory,news,1.0,local,Jersey Sports Zone,True,False,True
7570908914967923982,NJ wrestling recruiting news,news,0.95,regional,Jersey Sports Zone,True,True,True
7571137994908863757,High school field hockey championship,news,1.0,local,Jersey Sports Zone,True,True,True
7571138594484555022,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,False,True
7571139230982753549,High school soccer championship victory,news,0.9,local,Jersey Sports Zone,True,False,True
7571141088493210935,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,True,True
7571141835310075149,High School Football Championship,news,1.0,local,Jersey Sports Zone,True,True,True
7571177902725664055,New Jersey high school sports highlights,entertainment,1.0,local,Jersey Sports Zone,False,False,True
7571350935079898382,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,True,True
7571475812319382798,High school soccer playoffs,news,1.0,local,Jersey Sports Zone,True,True,True
7571892460859723021,High school football coaching,promotion,0.9,local,Jersey Sports Zone,False,True,True
7571917048234741047,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,True,True
7572015840296537399,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,True,True
7572215187105762574,High school football recruiting news,news,0.9,regional,Jersey Sports Zone,True,True,True
7572219842799881527,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,False,True
7572255992101047565,New Jersey high school football,news,1.0,regional,Jersey Sports Zone,True,True,True
7572313903674264845,New Jersey high school football,news,1.0,local,Jersey Sports Zone,True,True,True
7572362600034372877,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,False,True
7572420691065081101,High school soccer championship victory,news,1.0,local,Jersey Sports Zone,True,True,True
7572613331794644238,High school soccer highlight,news,1.0,local,Jersey Sports Zone,True,True,True
7572641725143977229,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,True,True
7572643064884301070,High school soccer playoffs,news,1.0,local,Jersey Sports Zone,True,True,True
7572644202052357389,High school soccer highlights,news,1.0,local,Jersey Sports Zone,True,True,True
7572647563774528782,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,True,True
7573042402349370637,High school football highlight,entertainment,0.95,local,Jersey Sports Zone,False,False,True
7573123849923939598,High school football championship,news,1.0,local,Jersey Sports Zone,True,True,True
7573125440856968461,New Jersey high school football championship,news,1.0,local,Jersey Sports Zone,True,True,True
7573161890982055181,High School Football Championship,news,1.0,local,Jersey Sports Zone,True,False,True
7573174522002656526,High school football championship victory,news,1.0,local,Jersey Sports Zone,True,True,True
7573177544241974541,High school football championship,news,1.0,local,Jersey Sports Zone,True,False,True
7573402665539915022,High school football championship,news,1.0,local,Jersey Sports Zone,True,False,True
7573407103746919694,High school soccer playoffs,news,1.0,local,Jersey Sports Zone,True,False,True
7573407703171616013,High school girls soccer victory,news,1.0,local,Jersey Sports Zone,True,False,True
7573408306371267895,High School Soccer Championship,news,1.0,local,Jersey Sports Zone,True,False,True
7573520798246243639,High School Soccer Championship,news,1.0,local,Jersey Sports Zone,True,False,True
7573521258780904717,High school football championship,news,1.0,regional,Jersey Sports Zone,True,False,True
7573523088260779277,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,False,True
7573680330482126135,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,False,True
7573736053874412813,New Jersey high school sports highlights,entertainment,1.0,local,Jersey Sports Zone,False,False,True
7574282008424303927,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,False,True
7574520840637779213,South Jersey High School Football,promotion,1.0,regional,Jersey Sports Zone,False,False,True
7574551958556577079,Rutgers Prep soccer championship,news,0.9,regional,Jersey Sports Zone,True,False,True
7574644259983215886,High school soccer championship,news,1.0,local,Jersey Sports Zone,True,False,True
MS4wLjABAAAABXY1go3AdaSSONEL6qC5SbddVEeq9mToHG4ZbRlDwt-Vej8i7V5LTGufqBcXj9VP,Sports content placeholder,other,0.8,local,Jersey Sports Zone,False,False,True
7532981867134389534,Chase bank phone scam warning,educational,0.1,universal,Jersey Talks,True,False,False
7533111220111494431,Celebrity deaths tribute content,news,0.9,regional,Jersey Talks,True,False,True
7533361300030704927,NYPD officer funeral procession,news,0.8,regional,Jersey Talks,True,False,True
7534188721189522719,Emergency or natural disaster,reaction,0.8,regional,Jersey Talks,False,False,True
7535140595455593758,Earthquake or seismic event,reaction,0.9,regional,Jersey Talks,False,False,True
7536041425759227191,New Jersey cities ranking study,reaction,0.95,regional,Jersey Talks,False,False,True
7536976015269137677,Unspecified conflict or debate,opinion,0.1,universal,Jersey Talks,True,False,False
7537131069355707678,Ecuadorian parade in Newark,news,1.0,local,Jersey Talks,True,False,True
7537415608934157582,Edison bomb threat evacuation,news,1.0,local,Jersey Talks,True,False,True
7537447301661429005,Emergency water distribution response,news,0.9,local,Jersey Talks,True,False,True
7537913156836904223,Unknown New Jersey phenomenon,reaction,0.8,local,Jersey Talks,False,False,True
7538250583036153118,Paterson police arrest incident,news,0.9,local,Jersey Talks,True,False,True
7540511235050081549,Seaside Heights incident documentation,news,0.9,local,Jersey Talks,True,False,True
7541412111818312991,New Jersey electricity costs,reaction,0.9,local,Jersey Talks,False,False,True
7543461671449283871,Newark street activity observation,news,1.0,local,Jersey Talks,True,False,True
7543854805979041055,Uber driver assault Newark,news,0.9,local,Jersey Talks,True,True,True
7546328218396052767,Police body camera footage release,news,1.0,local,Jersey Talks,True,True,True
7547166338192608542,Cranford town hall meeting,reaction,1.0,local,Jersey Talks,False,False,True
7548788935753993486,My Chemical Romance band history,educational,0.9,regional,Jersey Talks,True,False,True
7549039146786983198,9/11 Memorial from New Jersey,lifestyle,0.9,regional,Jersey Talks,False,False,True
7550886860134829343,Police officer time theft arrest,news,1.0,local,Jersey Talks,True,True,True
7551216956808940831,Political figure comparison/confrontation,opinion,0.4,national,Jersey Talks,True,False,False
7551536218970836255,Frankie Valli Jersey Music History,educational,1.0,local,Jersey Talks,True,False,True
7552758956964334879,Giants football team performance,reaction,0.8,regional,Jersey Talks,False,False,True
7552759727709572383,Breaking news in Paterson,news,1.0,local,Jersey Talks,True,False,True
7553116928282332447,Paterson armed robbery incident,news,1.0,local,Jersey Talks,True,False,True
7556386100009241887,Fatal hit-and-run murder case,news,1.0,local,Jersey Talks,True,True,True
7561271110231182623,Hillside fire emergency news,news,1.0,local,Jersey Talks,True,False,True
7561549431586196767,Human trafficking arrest warrant,news,1.0,local,Jersey Talks,True,True,True
7563328684581489951,New Jersey cultural reference,entertainment,0.9,local,Jersey Talks,False,False,True
7563723651447639351,Jersey City police shooting,news,1.0,local,Jersey Talks,True,True,True
7565924094470802718,New Jersey plastic bag ban,opinion,0.9,local,Jersey Talks,True,False,True
7566471758488849694,Paterson murder conviction sentencing,news,1.0,local,Jersey Talks,True,True,True
7567592577793346846,Halloween costume entertainment content,entertainment,0.8,local,Jersey Talks,False,False,True
7567602897165257998,Jersey Shore Halloween celebration,entertainment,0.9,regional,Jersey Talks,False,False,True
7567925895244057911,Jersey Baseball Player World Series,news,0.9,regional,Jersey Talks,True,False,True
7568930365616721183,School bomb threats Election Day,news,1.0,regional,Jersey Talks,True,True,True
7569074393490443550,New Jersey Governor Election Results,news,1.0,local,Jersey Talks,True,True,True
7572207905580076302,Federal government shutdown ending,news,0.1,national,Jersey Talks,True,True,False
7572753590729624887,New Jersey cultural commentary,opinion,0.8,regional,Jersey Talks,True,False,True
7573194134559673655,Newark shooting tragedy,news,1.0,local,Jersey Talks,True,True,True
7574260883866635551,Morning sex career benefits,educational,0.1,universal,Jersey Talks,True,False,False
7523230677223918878,New Jersey summer activities guide,lifestyle,1.0,local,Jessica Alexandra _lifestylejessica,False,False,True
7524897598969302303,Food delivery app promotion,promotion,0.7,regional,Jessica Alexandra _lifestylejessica,False,False,True
7525076558147636510,New Jersey peach picking guide,lifestyle,1.0,local,Jessica Alexandra _lifestylejessica,False,True,True
7529187815075155231,New Jersey ice cream recommendations,lifestyle,1.0,local,Jessica Alexandra _lifestylejessica,False,True,True
7530060532171263262,HEYTEA mall opening review,promotion,0.9,local,Jessica Alexandra _lifestylejessica,False,False,True
7530109590592130334,Seasonal preferences Northeast regions,lifestyle,0.7,regional,Jessica Alexandra _lifestylejessica,False,False,True
7530267708118551839,Nantucket day trip guide,lifestyle,0.7,regional,Jessica Alexandra _lifestylejessica,False,False,True
7530777484552408351,Luxury apartment promotion,promotion,0.9,regional,Jessica Alexandra _lifestylejessica,False,False,True
7531397317732158750,New Jersey farm dining experience,lifestyle,1.0,local,Jessica Alexandra _lifestylejessica,False,False,True
