video_id,influencer,platform,sentiment_score,sentiment_label,primary_emotion,secondary_emotion,formality,energy_level,humor_level,rhetorical_mode,authenticity_score,controversy_potential,shareability_score,confidence
7568160881088007438,Salvatore _Sally Slices_ Mandreucci,tiktok,0.3,positive,joy,anticipation,casual,moderate,0.5,entertaining,0.5,0.0,0.6,0.45
7568191592620707085,Salvatore _Sally Slices_ Mandreucci,tiktok,0.3,positive,anticipation,joy,casual,high,0.5,entertaining,0.4,0.2,0.7,0.5
7568953219611643149,Salvatore _Sally Slices_ Mandreucci,tiktok,0.65,positive,anticipation,joy,casual,very_high,0.6,entertaining,0.55,0.2,0.75,0.4
7569288480354880781,Salvatore _Sally Slices_ Mandreucci,tiktok,0.0,neutral,anticipation,trust,conversational,moderate,0.0,informative,0.3,0.1,0.2,0.25
7569648581162880270,Salvatore _Sally Slices_ Mandreucci,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.0
7569996255863033101,Salvatore _Sally Slices_ Mandreucci,tiktok,0.3,positive,joy,trust,casual,high,0.7,entertaining,0.65,0.15,0.8,0.55
7570043934877945101,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,trust,casual,very_high,0.3,entertaining,0.75,0.05,0.8,0.72
7570088593755049230,Salvatore _Sally Slices_ Mandreucci,tiktok,0.82,very_positive,joy,trust,casual,high,0.45,entertaining,0.75,0.05,0.78,0.68
7570391391436623159,Salvatore _Sally Slices_ Mandreucci,tiktok,0.75,positive,joy,trust,casual,high,0.5,entertaining,0.75,0.1,0.72,0.62
7570415012464938253,Salvatore _Sally Slices_ Mandreucci,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.0
7570751225705008439,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.6,entertaining,0.75,0.05,0.85,0.65
7570833395203230989,Salvatore _Sally Slices_ Mandreucci,tiktok,0.3,positive,joy,anticipation,casual,moderate,0.4,entertaining,0.5,0.1,0.7,0.4
7570915361680280887,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.65,entertaining,0.72,0.05,0.8,0.78
7571150621605137719,Salvatore _Sally Slices_ Mandreucci,tiktok,0.75,positive,joy,anticipation,casual,high,0.85,entertaining,0.7,0.35,0.88,0.82
7571205849679547662,Salvatore _Sally Slices_ Mandreucci,tiktok,0.1,neutral,anticipation,joy,casual,moderate,0.0,entertaining,0.35,0.05,0.5,0.45
7571500686496517390,Salvatore _Sally Slices_ Mandreucci,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.1
7571538450848025870,Salvatore _Sally Slices_ Mandreucci,tiktok,0.65,positive,joy,anticipation,casual,high,0.55,inspirational,0.5,0.25,0.75,0.5
7571635324623867191,Salvatore _Sally Slices_ Mandreucci,tiktok,0.75,very_positive,joy,trust,casual,high,0.4,entertaining,0.65,0.05,0.8,0.55
7571888685508005175,Salvatore _Sally Slices_ Mandreucci,tiktok,0.75,positive,joy,anticipation,casual,high,0.7,entertaining,0.8,0.05,0.85,0.72
7572008535576366391,Salvatore _Sally Slices_ Mandreucci,tiktok,0.0,neutral,anticipation,surprise,casual,moderate,0.3,entertaining,0.4,0.1,0.6,0.45
7572234268357840142,Salvatore _Sally Slices_ Mandreucci,tiktok,0.75,positive,joy,trust,casual,high,0.4,entertaining,0.65,0.05,0.75,0.6
7572380233995717901,Salvatore _Sally Slices_ Mandreucci,tiktok,0.75,positive,joy,trust,casual,moderate,0.5,entertaining,0.65,0.05,0.75,0.72
7572649036654677261,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.65,entertaining,0.75,0.05,0.82,0.72
7572751507947408695,Salvatore _Sally Slices_ Mandreucci,tiktok,0.3,positive,joy,anticipation,casual,moderate,0.5,entertaining,0.5,0.15,0.7,0.55
7573018668574018871,Salvatore _Sally Slices_ Mandreucci,tiktok,0.65,positive,joy,surprise,casual,high,0.6,entertaining,0.75,0.1,0.75,0.72
7573121299069848887,Salvatore _Sally Slices_ Mandreucci,tiktok,0.65,positive,joy,anticipation,casual,moderate,0.4,entertaining,0.55,0.05,0.75,0.45
7573389031019531575,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.7,entertaining,0.75,0.05,0.85,0.8
7573472371726683447,Salvatore _Sally Slices_ Mandreucci,tiktok,0.65,positive,anticipation,joy,casual,high,0.6,entertaining,0.65,0.05,0.7,0.55
7573492969571913015,Salvatore _Sally Slices_ Mandreucci,tiktok,0.65,positive,joy,anticipation,casual,high,0.55,entertaining,0.65,0.05,0.75,0.55
7573757755215842573,Salvatore _Sally Slices_ Mandreucci,tiktok,0.75,positive,joy,trust,casual,high,0.5,entertaining,0.55,0.05,0.75,0.6
7573863790878477623,Salvatore _Sally Slices_ Mandreucci,tiktok,0.15,neutral,anticipation,joy,casual,moderate,0.4,entertaining,0.5,0.0,0.65,0.45
7574132633379048718,Salvatore _Sally Slices_ Mandreucci,tiktok,0.75,positive,joy,surprise,casual,very_high,0.7,entertaining,0.8,0.05,0.85,0.75
7574235939648621837,Salvatore _Sally Slices_ Mandreucci,tiktok,0.15,neutral,anticipation,joy,casual,moderate,0.4,entertaining,0.5,0.1,0.65,0.45
7574497999577976078,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.6,entertaining,0.75,0.05,0.82,0.72
7574607400674676023,Salvatore _Sally Slices_ Mandreucci,tiktok,0.65,positive,joy,anticipation,casual,high,0.6,entertaining,0.65,0.05,0.75,0.55
7574869914465340686,Salvatore _Sally Slices_ Mandreucci,tiktok,0.75,positive,joy,surprise,casual,very_high,0.7,entertaining,0.72,0.15,0.8,0.78
MS4wLjABAAAAkg1U5pcAHft2r-SGkhaJYh0lJ4_X5ozUXOQhTRTJWhvvlKDNoDbv,Salvatore _Sally Slices_ Mandreucci,tiktok,0.0,neutral,indeterminate,indeterminate,casual,low,0.0,indeterminate,0.0,0.0,0.0,0.05
7570078769306815775,teacher in nj,tiktok,-0.75,negative,fear,disgust,conversational,moderate,0.0,informative,0.75,0.72,0.8,0.78
7570374649607949598,teacher in nj,tiktok,0,error,error,error,unknown,unknown,0,unknown,0,0,0,0
7570380831064198430,teacher in nj,tiktok,-0.55,negative,surprise,fear,conversational,moderate,0.0,informative,0.75,0.65,0.78,0.82
7570484321560136991,teacher in nj,tiktok,-0.35,negative,fear,anger,casual,moderate,0.0,informative,0.7,0.75,0.8,0.72
7570702062799965471,teacher in nj,tiktok,0.55,positive,anticipation,trust,casual,moderate,0.0,persuasive,0.6,0.72,0.65,0.65
7570704243590434079,teacher in nj,tiktok,0.15,neutral,anticipation,surprise,conversational,moderate,0.1,informative,0.65,0.45,0.72,0.68
7570709808072969502,teacher in nj,tiktok,-0.85,very_negative,disgust,anger,casual,high,0.0,confrontational,0.7,0.92,0.88,0.78
7570911079153323294,teacher in nj,tiktok,0.15,neutral,anticipation,surprise,conversational,moderate,0.1,informative,0.7,0.6,0.65,0.72
7570941565988834590,teacher in nj,tiktok,0.65,positive,anticipation,joy,conversational,moderate,0.1,informative,0.7,0.15,0.75,0.75
7571184285978201375,teacher in nj,tiktok,0.85,very_positive,trust,joy,professional,moderate,0.1,informative,0.75,0.05,0.8,0.72
7571189952034245919,teacher in nj,tiktok,-0.55,negative,sadness,anger,conversational,moderate,0.05,informative,0.75,0.65,0.7,0.72
7571285723467353375,teacher in nj,tiktok,0.35,positive,anticipation,fear,conversational,high,0.05,persuasive,0.7,0.65,0.72,0.78
7571467502144834847,teacher in nj,tiktok,0.15,neutral,trust,fear,professional,moderate,0.0,informative,0.75,0.2,0.7,0.72
7571471911184502046,teacher in nj,tiktok,0.65,positive,joy,anticipation,professional,moderate,0.0,informative,0.7,0.15,0.6,0.75
7571655141560978718,teacher in nj,tiktok,-0.35,negative,anger,disgust,professional,moderate,0.0,informative,0.65,0.6,0.7,0.72
7571823885172165919,teacher in nj,tiktok,-0.75,negative,anger,fear,conversational,moderate,0.0,informative,0.75,0.7,0.75,0.78
7572064263645269279,teacher in nj,tiktok,-0.65,negative,surprise,anger,casual,very_high,0.45,entertaining,0.4,0.8,0.85,0.75
7572182053110828318,teacher in nj,tiktok,0.85,very_positive,joy,surprise,casual,high,0.2,informative,0.8,0.05,0.82,0.78
7572391034290769182,teacher in nj,tiktok,-0.65,negative,anger,disgust,conversational,moderate,0.0,persuasive,0.72,0.78,0.75,0.78
7572432659675221278,teacher in nj,tiktok,-0.25,negative,fear,disgust,conversational,moderate,0.0,informative,0.7,0.65,0.75,0.65
7572533059833138463,teacher in nj,tiktok,0.35,positive,anticipation,trust,conversational,moderate,0.15,informative,0.7,0.15,0.75,0.65
7572553380699049247,teacher in nj,tiktok,-0.75,negative,fear,anger,casual,high,0.0,persuasive,0.35,0.88,0.82,0.78
7572730324820512031,teacher in nj,tiktok,-0.65,negative,anger,disgust,conversational,high,0.05,informative,0.75,0.8,0.78,0.7
7572733724480032030,teacher in nj,tiktok,-0.75,negative,disgust,anger,conversational,high,0.05,confrontational,0.7,0.85,0.8,0.72
7572817539160345886,teacher in nj,tiktok,-0.85,very_negative,sadness,fear,casual,moderate,0.0,informative,0.7,0.65,0.8,0.78
7572819658659745054,teacher in nj,tiktok,-0.85,very_negative,fear,disgust,casual,high,0.0,informative,0.65,0.95,0.9,0.78
7572824480842616094,teacher in nj,tiktok,0.65,positive,joy,anticipation,conversational,high,0.2,informative,0.75,0.35,0.75,0.78
7572971492976119070,teacher in nj,tiktok,-0.3,negative,anger,fear,casual,moderate,0.0,informative,0.6,0.65,0.72,0.65
7572974499566456094,teacher in nj,tiktok,-0.75,negative,anger,sadness,casual,moderate,0.0,informative,0.75,0.72,0.68,0.78
7573047177220607263,teacher in nj,tiktok,-0.15,neutral,anticipation,fear,professional,moderate,0.0,informative,0.65,0.72,0.68,0.62
7573049241736662303,teacher in nj,tiktok,0.65,positive,trust,anticipation,professional,moderate,0.0,informative,0.7,0.25,0.65,0.72
7573113876443696414,teacher in nj,tiktok,-0.15,neutral,surprise,anticipation,casual,high,0.0,informative,0.65,0.55,0.75,0.72
7573487551403560223,teacher in nj,tiktok,-0.75,negative,anger,disgust,professional,high,0.1,persuasive,0.6,0.85,0.8,0.88
7573490097736273183,teacher in nj,tiktok,-0.35,negative,fear,sadness,conversational,moderate,0.05,informative,0.8,0.2,0.75,0.85
7573494873538448670,teacher in nj,tiktok,0.3,positive,anticipation,joy,conversational,high,0.3,entertaining,0.65,0.4,0.75,0.72
7573660880945073438,teacher in nj,tiktok,-0.65,negative,anger,disgust,casual,moderate,0.15,informative,0.75,0.6,0.75,0.65
7573666673891347743,teacher in nj,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.3,informative|entertaining,0.82,0.05,0.88,0.84
7573801118338174238,teacher in nj,tiktok,0.85,very_positive,joy,surprise,conversational,high,0.3,entertaining,0.7,0.15,0.88,0.75
7573900684010065182,teacher in nj,tiktok,0.65,positive,anticipation,trust,professional,high,0.1,inspirational,0.65,0.55,0.72,0.7
7573915271166037279,teacher in nj,tiktok,0.65,positive,anticipation,trust,professional,high,0.1,inspirational,0.65,0.4,0.7,0.72
7574030661737090335,teacher in nj,tiktok,0.65,positive,joy,surprise,professional,high,0.0,informative,0.7,0.4,0.85,0.78
7574035239039733022,teacher in nj,tiktok,0.75,positive,joy,trust,conversational,moderate,0.1,inspirational,0.65,0.6,0.7,0.78
7574168783867153694,teacher in nj,tiktok,0.65,positive,joy,trust,professional,moderate,0.0,informative,0.75,0.1,0.65,0.72
7574284497018015007,teacher in nj,tiktok,-0.82,very_negative,anger,disgust,casual,high,0.15,confrontational,0.78,0.89,0.84,0.85
7574408101198155039,teacher in nj,tiktok,0.65,positive,joy,anticipation,casual,high,0.2,informative,0.75,0.15,0.7,0.62
7574416318854663454,teacher in nj,tiktok,0.15,neutral,anticipation,surprise,conversational,moderate,0.1,informative,0.7,0.2,0.65,0.65
7574618039719562527,teacher in nj,tiktok,-0.85,very_negative,disgust,anger,casual,high,0.0,informative,0.8,0.95,0.9,0.82
7574621646712065310,teacher in nj,tiktok,0.7,positive,joy,surprise,semi_formal,high,0.15,informative,0.75,0.3,0.8,0.78
7574630753036668191,teacher in nj,tiktok,0.75,very_positive,joy,anticipation,casual,high,0.3,entertaining,0.65,0.15,0.8,0.72
7574779145637416223,teacher in nj,tiktok,0.75,positive,anticipation,joy,casual,moderate,0.1,informative,0.7,0.0,0.65,0.75
MS4wLjABAAAAGxiJPxb8BIqE7CIBU1Fgh5RIbLUxELLW91whXmRnGx6aEJC6CYgx,teacher in nj,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7559528830973578551,teacherpaywithk,tiktok,0.65,positive,trust,anticipation,conversational,high,0.15,persuasive,0.55,0.75,0.7,0.85
7560093099712695565,teacherpaywithk,tiktok,-0.35,negative,anger,sadness,conversational,moderate,0.35,informative,0.85,0.65,0.8,0.82
7560476780461575437,teacherpaywithk,tiktok,-0.65,negative,anger,disgust,conversational,high,0.1,persuasive,0.78,0.72,0.82,0.87
7560819375796702519,teacherpaywithk,tiktok,0.82,very_positive,joy,surprise,conversational,high,0.45,entertaining,0.78,0.05,0.8,0.85
7561218232657464590,teacherpaywithk,tiktok,-0.65,negative,anger,disgust,casual,high,0.35,confrontational,0.85,0.7,0.8,0.82
7561596221668822285,teacherpaywithk,tiktok,0.65,positive,trust,anticipation,conversational,moderate,0.0,informative,0.75,0.15,0.55,0.82
7561947283747589431,teacherpaywithk,tiktok,0.35,positive,anticipation,fear,conversational,high,0.05,persuasive,0.72,0.78,0.82,0.88
7562718029788794126,teacherpaywithk,tiktok,0.35,positive,anticipation,joy,casual,high,0.65,entertaining,0.75,0.55,0.8,0.72
7562904334476774670,teacherpaywithk,tiktok,0.35,positive,anticipation,trust,conversational,moderate,0.2,persuasive,0.7,0.45,0.65,0.72
7563088237892341005,teacherpaywithk,tiktok,0.75,positive,joy,trust,conversational,high,0.35,persuasive,0.62,0.15,0.7,0.82
7563611511273344311,teacherpaywithk,tiktok,0.35,positive,anticipation,trust,conversational,moderate,0.45,persuasive,0.7,0.35,0.75,0.82
7563818626084556045,teacherpaywithk,tiktok,0.75,very_positive,anticipation,joy,conversational,high,0.1,persuasive,0.7,0.8,0.85,0.87
7564185659280346382,teacherpaywithk,tiktok,0.65,positive,trust,anticipation,conversational,moderate,0.0,informative,0.75,0.15,0.6,0.82
7564564484543597838,teacherpaywithk,tiktok,0.35,positive,anticipation,anger,conversational,high,0.2,persuasive,0.65,0.55,0.8,0.72
7565164204538252558,teacherpaywithk,tiktok,0.82,very_positive,anticipation,joy,conversational,high,0.1,persuasive,0.75,0.25,0.78,0.88
7565224916811828535,teacherpaywithk,tiktok,0.72,positive,trust,anticipation,conversational,high,0.1,persuasive,0.78,0.25,0.82,0.85
7565286382386679053,teacherpaywithk,tiktok,0.85,very_positive,anticipation,trust,conversational,high,0.15,inspirational,0.82,0.35,0.78,0.87
7565303436690951479,teacherpaywithk,tiktok,0.78,very_positive,anticipation,joy,conversational,very_high,0.15,persuasive|inspirational,0.62,0.58,0.76,0.84
7565669213323398414,teacherpaywithk,tiktok,0.15,neutral,anticipation,surprise,conversational,high,0.5,confrontational,0.65,0.85,0.8,0.82
7566043161865260343,teacherpaywithk,tiktok,-0.82,very_negative,fear,anger,conversational,high,0.0,persuasive,0.72,0.88,0.85,0.88
7566413194563030327,teacherpaywithk,tiktok,0.65,positive,anticipation,joy,conversational,high,0.5,entertaining,0.75,0.05,0.8,0.78
7566785950454435085,teacherpaywithk,tiktok,-0.35,negative,anger,sadness,conversational,moderate,0.25,persuasive,0.75,0.4,0.85,0.78
7567135429007281422,teacherpaywithk,tiktok,0.72,positive,anticipation,trust,conversational,high,0.15,persuasive,0.58,0.68,0.75,0.82
7567789987069021495,teacherpaywithk,tiktok,0.78,very_positive,anticipation,joy,conversational,very_high,0.15,persuasive,0.72,0.42,0.81,0.85
7567944868018867469,teacherpaywithk,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.1,inspirational,0.75,0.35,0.8,0.82
7568112129652378894,teacherpaywithk,tiktok,-0.65,negative,disgust,anger,casual,high,0.35,persuasive,0.5,0.85,0.8,0.82
7568167909177003319,teacherpaywithk,tiktok,0.72,positive,anticipation,trust,conversational,very_high,0.05,persuasive,0.7,0.65,0.78,0.83
7568238382304759053,teacherpaywithk,tiktok,0.65,positive,anticipation,joy,casual,very_high,0.65,persuasive,0.72,0.78,0.82,0.88
7568824679754943757,teacherpaywithk,tiktok,0,error,error,error,unknown,unknown,0,unknown,0,0,0,0
7569042912730696974,teacherpaywithk,tiktok,-0.25,negative,fear,anger,conversational,high,0.3,entertaining,0.75,0.55,0.8,0.78
7569194566771952951,teacherpaywithk,tiktok,0.65,positive,anticipation,joy,casual,very_high,0.15,persuasive,0.6,0.75,0.8,0.82
7569395160157605134,teacherpaywithk,tiktok,0.85,very_positive,joy,trust,conversational,very_high,0.1,inspirational,0.75,0.3,0.8,0.82
7569616668452867383,teacherpaywithk,tiktok,0.75,positive,anticipation,joy,conversational,high,0.2,persuasive,0.55,0.1,0.7,0.82
7570886575316274445,teacherpaywithk,tiktok,0.65,positive,joy,trust,conversational,moderate,0.7,entertaining,0.75,0.05,0.82,0.82
7571050312681786679,teacherpaywithk,tiktok,0.65,positive,anticipation,trust,conversational,high,0.15,informative,0.75,0.35,0.72,0.78
7571252027863387447,teacherpaywithk,tiktok,0.75,positive,joy,anticipation,conversational,high,0.65,persuasive,0.72,0.15,0.82,0.88
7571421002706554126,teacherpaywithk,tiktok,-0.65,negative,anger,disgust,conversational,high,0.4,confrontational,0.7,0.75,0.8,0.82
7571623273331494158,teacherpaywithk,tiktok,-0.15,neutral,disgust,anticipation,conversational,moderate,0.4,persuasive,0.75,0.65,0.72,0.82
7571995338664447245,teacherpaywithk,tiktok,0.55,positive,joy,anticipation,conversational,high,0.7,entertaining,0.75,0.4,0.8,0.82
7572362148928572686,teacherpaywithk,tiktok,-0.72,negative,anger,sadness,conversational,high,0.35,persuasive,0.78,0.64,0.81,0.82
7572548854839577870,teacherpaywithk,tiktok,0.85,very_positive,joy,trust,conversational,very_high,0.2,persuasive,0.65,0.15,0.8,0.88
7572700683107912973,teacherpaywithk,tiktok,0.78,very_positive,anticipation,joy,conversational,very_high,0.15,persuasive,0.55,0.35,0.72,0.85
7572948890735922446,teacherpaywithk,tiktok,0.35,positive,anticipation,joy,conversational,moderate,0.15,informative,0.72,0.35,0.68,0.78
7573014076373142797,teacherpaywithk,tiktok,0.82,very_positive,joy,anticipation,conversational,high,0.15,persuasive,0.6,0.15,0.78,0.88
7573327197302164791,teacherpaywithk,tiktok,0.65,positive,joy,surprise,conversational,high,0.35,entertaining,0.8,0.25,0.82,0.85
7573462309461363982,teacherpaywithk,tiktok,-0.55,negative,anger,sadness,conversational,moderate,0.3,informative,0.85,0.7,0.8,0.88
7573652807241207095,teacherpaywithk,tiktok,0.35,positive,joy,trust,casual,high,0.75,entertaining,0.72,0.15,0.82,0.85
7573849556518014222,teacherpaywithk,tiktok,0.75,positive,trust,joy,conversational,high,0.55,persuasive,0.75,0.65,0.8,0.85
7574229769294859533,teacherpaywithk,tiktok,0.15,neutral,fear,anger,conversational,moderate,0.1,persuasive,0.8,0.65,0.7,0.82
7574598204918861111,teacherpaywithk,tiktok,-0.15,neutral,anticipation,anger,conversational,high,0.1,persuasive,0.85,0.65,0.75,0.82
MS4wLjABAAAA3Jc6XyVbvCvk5GGmio-inqOxiBoBIKRHXJIjq5DHcSvKAy2DtKfQ,teacherpaywithk,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7281558750412967214,_JerseyShoreFireResponse,tiktok,0.15,neutral,anticipation,fear,professional,high,0.0,informative,0.85,0.15,0.72,0.78
7281558773192215851,_JerseyShoreFireResponse,tiktok,0.15,neutral,trust,anticipation,professional,high,0.0,informative,0.85,0.2,0.75,0.72
7281559252253052206,_JerseyShoreFireResponse,tiktok,0.15,neutral,anticipation,fear,professional,high,0.0,informative,0.85,0.15,0.7,0.72
7281559313355656494,_JerseyShoreFireResponse,tiktok,0.15,neutral,anticipation,fear,professional,high,0.0,informative,0.85,0.25,0.7,0.72
7281559328178457902,_JerseyShoreFireResponse,tiktok,0.15,neutral,anticipation,fear,professional,high,0.0,informative,0.85,0.2,0.75,0.72
MS4wLjABAAAAf71zANjf7YjGPdAtAFK9pNI-4tljSdbvK6RmAm07kTc1xVQV1cq0,_JerseyShoreFireResponse,tiktok,0.0,neutral,unknown,unknown,professional,low,0.0,informative,0.5,0.0,0.2,0.15
7541236789550386487,_jersey__news,tiktok,-0.35,negative,fear,anticipation,casual,moderate,0.0,informative,0.75,0.25,0.8,0.65
7541518952803929399,_jersey__news,tiktok,0.0,neutral,anticipation,surprise,casual,moderate,0.0,informative,0.4,0.1,0.3,0.35
7542163441763601677,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.0
7542163634709941559,_jersey__news,tiktok,0.0,neutral,indeterminate,indeterminate,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7543016327045221687,_jersey__news,tiktok,0.0,neutral,trust,anticipation,casual,low,0.0,informative,0.5,0.0,0.2,0.25
7543017787476708663,_jersey__news,tiktok,0.0,neutral,none_detectable,none_detectable,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7543347507657592077,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7546026854587649335,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7546622195791940878,_jersey__news,tiktok,0.0,neutral,indeterminate,indeterminate,indeterminate,indeterminate,0.0,indeterminate,0.0,0.0,0.0,0.0
7547162303632805134,_jersey__news,tiktok,0.0,neutral,none_detectable,none_detectable,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7547162316983373070,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7547887776973311287,_jersey__news,tiktok,0.0,neutral,trust,anticipation,casual,low,0.0,informative,0.5,0.1,0.3,0.35
7548070658366868791,_jersey__news,tiktok,-0.65,negative,fear,surprise,casual,high,0.0,informative,0.75,0.35,0.8,0.72
7548259945951595789,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.0
7550841136957476109,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.0
7551154678701034807,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7554578208859999502,_jersey__news,tiktok,0.0,neutral,indeterminate,indeterminate,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7555140912272231693,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7558930284587093303,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.0
7559712168879426830,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7566962118851890487,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7567034909420735757,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7567948923680214285,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7572011103748771085,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7574465102527745335,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7574532570939936014,_jersey__news,tiktok,0.0,neutral,indeterminate,indeterminate,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
MS4wLjABAAAADXYP3Tfcam5B5Gb2xcW1gnYRB85Sq9dL4nRzewLCcThJgB-uUX05,_jersey__news,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
1CJnXWi9-Xo,byerikabatista,youtube,0.85,very_positive,joy,anticipation,conversational,high,0.2,inspirational,0.7,0.25,0.8,0.82
8SP5BKFMqEg,byerikabatista,youtube,0.82,very_positive,joy,trust,conversational,high,0.15,informative,0.81,0.02,0.75,0.87
cxU3H-PUPN0,byerikabatista,youtube,0.85,very_positive,joy,trust,casual,high,0.3,persuasive,0.68,0.15,0.78,0.82
efdX_8kG2uk,byerikabatista,youtube,0.78,very_positive,joy,trust,conversational,high,0.35,informative|persuasive|entertaining,0.68,0.08,0.74,0.82
g877ugn1STg,byerikabatista,youtube,0.85,very_positive,joy,anticipation,conversational,high,0.65,persuasive|entertaining,0.75,0.05,0.82,0.88
gPYBAi3MWLA,byerikabatista,youtube,0.82,very_positive,joy,trust,conversational,high,0.65,entertaining,0.78,0.05,0.75,0.85
hcO-i_FfFf4,byerikabatista,youtube,0.82,very_positive,joy,anticipation,conversational,high,0.2,persuasive,0.7,0.05,0.75,0.78
jE0ztiVPcjE,byerikabatista,youtube,0.82,very_positive,joy,trust,conversational,high,0.65,persuasive,0.78,0.05,0.8,0.88
Mno9jtOYDa4,byerikabatista,youtube,0.82,very_positive,joy,trust,conversational,high,0.55,persuasive,0.75,0.15,0.78,0.85
UC77Ifw6yOShr27nsq0EDTig,byerikabatista,youtube,0.85,very_positive,joy,trust,conversational,high,0.3,persuasive,0.72,0.05,0.75,0.88
UoaW4fS-aaE,byerikabatista,youtube,0.82,very_positive,joy,trust,conversational,high,0.35,persuasive,0.58,0.15,0.72,0.87
wbAYwZkhQ-o,byerikabatista,youtube,0.75,very_positive,joy,trust,conversational,moderate,0.3,informative,0.72,0.05,0.68,0.83
Xpqih9Ljyj0,byerikabatista,youtube,0.82,very_positive,joy,trust,conversational,high,0.25,entertaining,0.7,0.05,0.78,0.88
Y_RL-TQf54Q,byerikabatista,youtube,0.85,very_positive,joy,trust,conversational,high,0.2,persuasive|entertaining,0.7,0.05,0.85,0.88
ZZarT-cUJp0,byerikabatista,youtube,0.85,very_positive,joy,trust,conversational,very_high,0.4,persuasive,0.7,0.05,0.8,0.82
_BuWNYSoSIY,byerikabatista,youtube,0.75,very_positive,joy,trust,conversational,high,0.4,informative,0.8,0.05,0.75,0.82
_I4yxIixAKg,byerikabatista,youtube,0.72,positive,joy,anticipation,conversational,moderate,0.15,informative,0.62,0.08,0.78,0.85
5M2qd_fZwJo,Dileiny Baron,youtube,0.85,very_positive,joy,trust,conversational,high,0.25,entertaining,0.72,0.05,0.79,0.88
HxNe-QVvb7M,Dileiny Baron,youtube,0.82,very_positive,joy,anticipation,professional,high,0.25,persuasive,0.7,0.05,0.78,0.88
juA-CL5Sluc,Dileiny Baron,youtube,0.82,very_positive,joy,anticipation,conversational,high,0.55,entertaining|informative,0.78,0.05,0.88,0.82
k5BXtPkV7KM,Dileiny Baron,youtube,0.78,very_positive,joy,anticipation,conversational,very_high,0.55,entertaining,0.62,0.15,0.84,0.87
